name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,0,41190566,,,,,,,-111.9765412,33.387129,,,
,1,41190568,,,,,,,-111.9765756,33.3887988,,,
,2,41190571,,,,,,,-111.9765326,33.3906908,,,
,3,41190597,,,,,,,-111.9556206,33.3928475,,,
,4,41190600,,,,,,,-111.9556206,33.3923387,,,
,5,41190606,,,,,,,-111.9551399,33.3897087,,,
,6,3983370746,,,,,,,-111.9552043,33.3900425,,,
,7,41190607,,,,,,,-111.9551914,33.3904182,,,
,8,41190610,,,,,,,-111.9551828,33.3911491,,,
,9,41190613,turning_circle,,,,,,-111.9551571,33.3923244,,,
,10,41190619,turning_circle,,,,,,-111.9552746,33.3873886,,,
,11,3682776682,,,,,,,-111.9552424,33.3869832,,,
,12,41190622,,,,,,,-111.9552086,33.3865984,,,
,13,41190628,,,,,,,-111.9569264,33.3714005,,,
,14,2376762239,,,,,,,-111.9566854,33.3717335,,,
,15,41190631,,,,,,,-111.9564543,33.3720528,,,
,16,2376762262,,,,,,,-111.956252,33.3723082,,,
,17,41190634,,,,,,,-111.9561584,33.3723989,,,
,18,41190644,,,,,,,-111.9558304,33.3726506,,,
,19,41190651,,,,,,,-111.9581995,33.3707565,,,
,20,41190654,,,,,,,-111.9572792,33.3716094,,,
,21,41190687,,,,,,,-111.8962446,33.400612,,,
,22,3983108629,,,,,,,-111.89568,33.4006142,,,
,23,41190689,,,,,,,-111.894493,33.4006187,,,
,24,41190693,,,,,,,-111.893678,33.4006219,,,
,25,41190698,,,,,,,-111.8920213,33.4006283,,,
,26,41190707,,,,,,,-111.8962532,33.4002322,,,
,27,41190709,,,,,,,-111.8973054,33.4002384,,,
,28,41190714,,,,,,,-111.8997258,33.4002384,,,
,29,41190717,,,,,,,-111.9005361,33.4002251,,,
,30,41190722,,,,,,,-111.9011792,33.4002337,,,
,31,3983152518,,,,,,,-111.9016887,33.4002365,,,
,32,41190725,,,,,,,-111.9021891,33.4002169,,,
,33,3983152513,,,,,,,-111.9027247,33.4001682,,,
,34,41190728,,,,,,,-111.9031934,33.4001524,,,
,35,3983108623,,,,,,,-111.9036614,33.4001493,,,
,36,41190732,,,,,,,-111.9041338,33.4001515,,,
,37,3983154727,,,,,,,-111.9057799,33.4001506,,,
,38,41190735,,,,,,,-111.9063213,33.4001518,,,
,39,3983154725,,,,,,,-111.906843,33.4001524,,,
,40,41190739,,,,,,,-111.9073825,33.4001524,,,
,41,3983154723,,,,,,,-111.9079163,33.4001524,,,
,42,41190744,,,,,,,-111.9084576,33.400148,,,
,43,41190746,traffic_signals,,signal,,,,-111.909133,33.4001487,,,
,44,41190750,,,,,,,-111.909674,33.400147,,,
,45,41190754,,,,,,,-111.9106696,33.3998786,,,
,46,339012640,,,,,,,-111.9110816,33.3997329,,,
,47,41190758,,,,,,,-111.9116133,33.3995853,,,
,48,41190762,,,,,,,-111.9127316,33.3992751,,,
,49,41190767,,,,,,,-111.9133634,33.3991494,,,
,50,339023791,,,,,,,-111.9134119,33.3991442,,,
,51,41190773,,,,,,,-111.9161644,33.3991081,,,
,52,41190777,turning_circle,,,,,,-111.9167437,33.3992226,,,
,53,41190787,turning_circle,,,,,,-111.9021977,33.4004391,,,
,54,41190806,turning_circle,,,,,,-111.9011792,33.4005112,,,
,55,41190810,turning_circle,,,,,,-111.9084449,33.4005639,,,
,56,41190815,turning_circle,,,,,,-111.9073825,33.4005537,,,
,57,41190820,turning_circle,,,,,,-111.9063128,33.4004413,,,
,58,5200239415,,,,,,,-111.9344308,33.4001595,,,
,59,3983456105,,,,,,,-111.9342778,33.4001617,,,
,60,7478198903,,,,,,,-111.9334443,33.4001738,,,
,61,7478198902,,,,,,,-111.9332061,33.4001773,,,
,62,3841311129,,,,,,,-111.9329143,33.4001815,,,
,63,41190834,,,,,,,-111.9324546,33.4001882,,,
,64,41190837,,,,,,,-111.9306007,33.4002025,,,
,65,41190839,,,,,,,-111.928231,33.4002179,,,
,66,3841332760,,,,,,,-111.9278062,33.400224,,,
,67,41190840,,,,,,,-111.9273563,33.400224,,,
,68,3983456078,,,,,,,-111.9268922,33.4002273,,,
,69,5200239414,,,,,,,-111.9268039,33.4002279,,,
,70,41190864,,,,,,,-111.9050645,33.4011258,,,
,71,41190865,turning_circle,,,,,,-111.9050555,33.4014572,,,
,72,41190902,,,,,,,-111.9734513,33.3918302,,,
,73,41190905,,,,,,,-111.9740521,33.3918302,,,
,74,41190907,,,,,,,-111.9754662,33.3918311,,,
,75,41190911,,,,,,,-111.9759404,33.3908126,,,
,76,41216719,traffic_signals,,signal,,,,-111.9782891,33.4073275,,,
,77,41216716,traffic_signals,,signal,,,,-111.9781846,33.4093419,,,
,78,41233764,,,,,,,-111.9372308,33.3782354,,,
,79,41245365,,,,,,,-111.9372318,33.3794737,,,
,80,9037160808,,,,,,,-111.937233,33.380044,,,
,81,3712581061,,,,,,,-111.9352294,33.3791544,,,
,82,5719679461,,,,,,,-111.9354591,33.3791519,,,
,83,5719679464,,,,,,,-111.935884,33.3791473,,,
,84,4643592686,,,,,,,-111.9361085,33.3791912,,,
,85,8141260056,,,,,,,-111.9362622,33.3792875,,,
,86,8141260059,,,,,,,-111.9364873,33.3793916,,,
,87,8141260060,,,,,,,-111.9367985,33.3794793,,,
,88,8141260063,,,,,,,-111.9370012,33.3794793,,,
,89,6346264385,,,,,,,-111.937354,33.3794708,,,
,90,41245417,,,,,,,-111.9233183,33.3318748,,,
,91,41245420,,,,,,,-111.9228805,33.3314804,,,
,92,41245428,,,,,,,-111.9223999,33.330376,,,
,93,41245432,,,,,,,-111.9227089,33.32958,,,
,94,8387426298,,,,,,,-111.9231728,33.3293802,,,
,95,41245435,,,,,,,-111.9240307,33.329372,,,
,96,41280988,,,,,,,-111.908755,33.3594637,,,
,97,41280990,,,,,,,-111.9081627,33.3599727,,,
,98,41298987,,,,,,,-111.9320793,33.3847713,,,
,99,41298988,turning_circle,,,,,,-111.932083,33.3845928,,,
,100,41330869,,,,,,,-111.9214042,33.3316382,,,
,101,2479791020,,,,,,,-111.9209547,33.3316267,,,
,102,41330885,,,,,,,-111.9208978,33.3347002,,,
,103,41330886,,,,,,,-111.9208863,33.3339193,,,
,104,41330888,,,,,,,-111.9208593,33.3327662,,,
,105,2479791029,,,,,,,-111.9208363,33.3317087,,,
,106,41331491,turning_circle,,,,,,-111.9224771,33.3317672,,,
,107,41331510,turning_circle,,,,,,-111.9230779,33.3303473,,,
,108,41331521,turning_circle,,,,,,-111.9225008,33.3276079,,,
,109,41372709,,,,,,,-111.9240135,33.3317314,,,
,110,41406381,,,,,,,-111.9783144,33.4047966,,,
,111,2293136336,,,,,,,-111.977722,33.4047963,,,
,112,2293136337,,,,,,,-111.9773027,33.404869,,,
,113,41406386,,,,,,,-111.9771649,33.4049159,,,
,114,7641874955,,,,,,,-111.9768457,33.4052064,,,
,115,419358128,,,,,,,-111.9767761,33.4056598,,,
,116,2293136335,,,,,,,-111.9770757,33.4047727,,,
,117,2293136326,,,,,,,-111.9769236,33.4045215,,,
,118,41434272,,,,,,,-111.9470039,33.3582624,,,
,119,41434276,,,,,,,-111.9470045,33.3586501,,,
,120,41448042,,,,,,,-111.9048281,33.3397667,,,
,121,41448046,turning_circle,,,,,,-111.9046658,33.3395154,,,
,122,41463079,,,,,,,-111.9347922,33.3405199,,,
,123,41463081,turning_circle,,,,,,-111.9351724,33.3405236,,,
,124,41990278,,,,,,,-111.9364941,33.3405165,,,
,125,317690443,turning_circle,,,,,,-111.9361422,33.3405165,,,
,126,41493554,,,,,,,-111.9627182,33.3942918,,,
,127,419344188,,,,,,,-111.9627188,33.3939336,,,
,128,41493557,,,,,,,-111.9627208,33.3928351,,,
,129,41493564,,,,,,,-111.9627154,33.4257042,,,
,130,2298312614,,,,,,,-111.9627033,33.4253315,,,
,131,41493567,,,,,,,-111.962711,33.4249739,,,
,132,2298312593,,,,,,,-111.9627374,33.4246245,,,
,133,41493571,,,,,,,-111.9627638,33.4242715,,,
,134,2298312553,,,,,,,-111.9627638,33.4239099,,,
,135,41493573,,,,,,,-111.9627638,33.4235623,,,
,136,2298312510,,,,,,,-111.9627717,33.4232122,,,
,137,41493577,,,,,,,-111.9627797,33.4228535,,,
,138,2298312467,,,,,,,-111.9627733,33.4224885,,,
,139,8415004907,,,,,,,-111.9627717,33.4224122,,,
,140,6149033563,,,,,,,-111.962766,33.4220683,,,
,141,41493581,,,,,,,-111.9627638,33.4219433,,,
,142,41493587,,,,,,,-111.9631967,33.4135712,,,
,143,5410896640,,,,,,,-111.963198,33.4132657,,,
,144,2292446981,,,,,,,-111.9631997,33.4128544,,,
,145,5410896649,,,,,,,-111.9631992,33.4126929,,,
,146,2292446906,,,,,,,-111.9631966,33.4119687,,,
,147,5410896319,,,,,,,-111.9632089,33.4116846,,,
,148,41493589,,,,,,,-111.9632554,33.4116026,,,
,149,41493597,turning_circle,,,,,,-111.9449175,33.3880747,,,
,150,41493599,,,,,,,-111.9469088,33.3879601,,,
,151,41493604,turning_circle,,,,,,-111.9488829,33.3884402,,,
,152,41493605,,,,,,,-111.9525301,33.3886376,,,
,153,41493616,turning_circle,,,,,,-111.956127,33.3880962,,,
,154,337871199,,,,,,,-111.9400278,33.3882169,,,
,155,337871200,,,,,,,-111.9405675,33.3882749,,,
,156,2263010667,,,,,,,-111.9414465,33.3882641,,,
,157,41493626,turning_circle,,,,,,-111.9417306,33.3882651,,,
,158,41493631,,,,,,,-111.9696692,33.3868319,,,
,159,2291377605,,,,,,,-111.9701167,33.3868365,,,
,160,41493632,,,,,,,-111.9706306,33.3868104,,,
,161,2291377601,,,,,,,-111.9711416,33.3867979,,,
,162,41493635,,,,,,,-111.9716114,33.3867864,,,
,163,2291377599,,,,,,,-111.972002,33.3867763,,,
,164,41493638,turning_circle,,,,,,-111.972487,33.3867511,,,
,165,41493657,,,,,,,-111.9569939,33.3880819,,,
,166,41493659,,,,,,,-111.9578951,33.3880891,,,
,167,41493662,,,,,,,-111.9587706,33.3880891,,,
,168,41494580,,,,,,,-111.9100648,33.3414862,,,
,169,41494583,,,,,,,-111.9073612,33.3415149,,,
,170,41494584,,,,,,,-111.9037616,33.341565,,,
,171,41494587,turning_circle,,,,,,-111.9026746,33.3415661,,,
,172,5206122467,,,,,,,-111.920374,33.3419061,,,
,173,41494596,,,,,,,-111.9209018,33.3419081,,,
,174,6801362431,,,,,,,-111.9218794,33.341911,,,
,175,6801362430,,,,,,,-111.9231051,33.3419147,,,
,176,4599959586,,,,,,,-111.9242075,33.3419183,,,
,177,41494598,,,,,,,-111.9253594,33.3419257,,,
,178,41494600,,,,,,,-111.9274193,33.3419328,,,
,179,5206122469,,,,,,,-111.9279264,33.3419277,,,
,180,41494635,,,,,,,-111.9148403,33.3414441,,,
,181,8997529570,,,,,,,-111.9116883,33.3414292,,,
,182,41494651,,,,,,,-111.9284253,33.3751862,,,
,183,41494653,turning_circle,,,,,,-111.9253697,33.3752077,,,
,184,41495322,,,,,,,-111.9080581,33.3747897,,,
,185,3844338462,,,,,,,-111.9080622,33.3743853,,,
,186,41495323,,,,,,,-111.9080661,33.3739955,,,
,187,3844338458,,,,,,,-111.9080432,33.3736257,,,
,188,41495325,,,,,,,-111.9079465,33.3732343,,,
,189,3844338451,,,,,,,-111.9078404,33.3728479,,,
,190,41495327,,,,,,,-111.907732,33.372453,,,
,191,3844338447,,,,,,,-111.9076321,33.3720539,,,
,192,41495330,,,,,,,-111.9075346,33.3716646,,,
,193,3844338444,,,,,,,-111.9075143,33.3712808,,,
,194,4902986766,,,,,,,-111.9075087,33.371175,,,
,195,3844338395,,,,,,,-111.9075039,33.3710842,,,
,196,41495333,,,,,,,-111.9074831,33.3706897,,,
,197,3844338379,,,,,,,-111.9074331,33.3703012,,,
,198,41495335,,,,,,,-111.9073371,33.3699156,,,
,199,3844338406,,,,,,,-111.9072758,33.369518,,,
,200,41495338,,,,,,,-111.9072771,33.3690984,,,
,201,3844338364,,,,,,,-111.9073887,33.3686905,,,
,202,41495340,,,,,,,-111.9076032,33.3682024,,,
,203,3844314954,,,,,,,-111.9077257,33.3678195,,,
,204,41495341,,,,,,,-111.9077835,33.3674211,,,
,205,3844314936,,,,,,,-111.9077609,33.3670295,,,
,206,41495344,,,,,,,-111.9077577,33.3666326,,,
,207,3839898804,,,,,,,-111.9078838,33.3662466,,,
,208,41495347,,,,,,,-111.908041,33.3660161,,,
,209,41495355,,,,,,,-111.9076461,33.36431,,,
,210,41495358,turning_circle,,,,,,-111.9076461,33.3649982,,,
,211,41495362,,,,,,,-111.9046885,33.4050408,,,
,212,3983154673,,,,,,,-111.9046875,33.4046649,,,
,213,41495364,,,,,,,-111.9046646,33.4040657,,,
,214,338959574,,,,,,,-111.904517,33.4037131,,,
,215,3983154705,,,,,,,-111.9044697,33.4036001,,,
,216,41495369,,,,,,,-111.9043213,33.4031916,,,
,217,3983154707,,,,,,,-111.9041973,33.4028494,,,
,218,41495372,,,,,,,-111.9041239,33.4024965,,,
,219,338959679,,,,,,,-111.9041289,33.4021803,,,
,220,41495374,,,,,,,-111.9041153,33.4017585,,,
,221,41495378,,,,,,,-111.9041153,33.4011279,,,
,222,3983154717,,,,,,,-111.9041153,33.4007263,,,
,223,338962136,,,,,,,-111.9041396,33.3997564,,,
,224,338962155,,,,,,,-111.9041384,33.3992313,,,
,225,41495383,,,,,,,-111.9041404,33.3988463,,,
,226,3983152502,,,,,,,-111.9041408,33.3984877,,,
,227,41495386,,,,,,,-111.9041371,33.3981008,,,
,228,3983152503,,,,,,,-111.9041403,33.3977389,,,
,229,4897898116,,,,,,,-111.9041356,33.3974424,,,
,230,41495390,,,,,,,-111.9041356,33.3973517,,,
,231,3983152478,,,,,,,-111.9041434,33.3969914,,,
,232,41495392,,,,,,,-111.9041466,33.3966,,,
,233,338955762,,,,,,,-111.904145,33.3962136,,,
,234,41495395,,,,,,,-111.9041968,33.3958481,,,
,235,7046499432,,,,,,,-111.9042706,33.3955934,,,
,236,338961701,,,,,,,-111.9043103,33.3954711,,,
,237,41495398,,,,,,,-111.9044526,33.3950992,,,
,238,41495401,,,,,,,-111.9046483,33.3945675,,,
,239,3983112361,,,,,,,-111.904746,33.3942553,,,
,240,338955764,,,,,,,-111.9047528,33.3942304,,,
,241,41495405,,,,,,,-111.9048301,33.3938708,,,
,242,338961692,,,,,,,-111.904853,33.3935026,,,
,243,7644803020,,,,,,,-111.9048551,33.3933878,,,
,244,41495434,,,,,,,-111.9068428,33.3549372,,,
,245,41495437,,,,,,,-111.906963,33.3544712,,,
,246,41495440,turning_circle,,,,,,-111.9071689,33.35374,,,
,247,41495444,,,,,,,-111.9053906,33.3848444,,,
,248,41495447,,,,,,,-111.9053962,33.383007,,,
,249,41495450,turning_circle,,,,,,-111.9054703,33.3825125,,,
,250,41495455,turning_circle,,,,,,-111.9055771,33.3399608,,,
,251,41495458,,,,,,,-111.9056374,33.3395912,,,
,252,3846017381,,,,,,,-111.903771,33.3419773,,,
,253,41495494,,,,,,,-111.9038379,33.3423495,,,
,254,3846086717,,,,,,,-111.9039971,33.3426619,,,
,255,3846086716,,,,,,,-111.9040513,33.3427582,,,
,256,41495497,,,,,,,-111.9042112,33.3430421,,,
,257,3846086726,,,,,,,-111.904482,33.3434875,,,
,258,41495505,,,,,,,-111.9046918,33.3438309,,,
,259,3846086703,,,,,,,-111.9049103,33.344196,,,
,260,41495508,,,,,,,-111.905121,33.3445479,,,
,261,3846017398,,,,,,,-111.9053316,33.3449182,,,
,262,41495510,,,,,,,-111.9055443,33.3452689,,,
,263,3846086745,,,,,,,-111.9057478,33.3456275,,,
,264,41495514,,,,,,,-111.9059581,33.345969,,,
,265,3846086751,,,,,,,-111.9061749,33.3463336,,,
,266,41495520,,,,,,,-111.9063867,33.3466641,,,
,267,3846086755,,,,,,,-111.9065896,33.3470361,,,
,268,41495523,,,,,,,-111.9067775,33.3476382,,,
,269,41495529,,,,,,,-111.9068385,33.3482309,,,
,270,41495531,,,,,,,-111.9068462,33.3486348,,,
,271,5206122457,,,,,,,-111.906848,33.3487397,,,
,272,41495552,,,,,,,-111.9082572,33.3609118,,,
,273,320989835,,,,,,,-111.9078709,33.3607469,,,
,274,41495557,,,,,,,-111.9075877,33.3605175,,,
,275,3844433910,,,,,,,-111.9074472,33.3602175,,,
,276,41495559,,,,,,,-111.9074253,33.3598527,,,
,277,3844433912,,,,,,,-111.9074246,33.3594719,,,
,278,41495565,,,,,,,-111.9074246,33.3590981,,,
,279,3844433931,,,,,,,-111.9074314,33.3587114,,,
,280,41495571,,,,,,,-111.9073988,33.3584242,,,
,281,41495574,,,,,,,-111.9068238,33.3580084,,,
,282,3574852335,,,,,,,-111.9041993,33.4075604,,,
,283,41495628,,,,,,,-111.9041993,33.4074331,,,
,284,41495638,turning_circle,,,,,,-111.9038679,33.3431855,,,
,285,3844433936,,,,,,,-111.9069738,33.3576735,,,
,286,41495643,turning_circle,,,,,,-111.9071187,33.3572072,,,
,287,41496253,turning_circle,,,,,,-111.9732291,33.3278475,,,
,288,632017688,,,,,,,-111.9733027,33.3278119,,,
,289,41496240,,,,,,,-111.9770087,33.3285372,,,
,290,41496238,turning_circle,,,,,,-111.9776374,33.328973,,,
,291,41496372,,,,,,,-111.9722613,33.3629996,,,
,292,260826956,,,,,,,-111.9729508,33.3633845,,,
,293,41496389,,,,,,,-111.9743556,33.3626698,,,
,294,41496408,,,,,,,-111.9357241,33.3631944,,,
,295,41496409,,,,,,,-111.933668,33.3632059,,,
,296,41498680,,,,,,,-111.97748,33.3854712,,,
,297,41498682,,,,,,,-111.9774541,33.3840114,,,
,298,419371075,,,,,,,-111.9774479,33.3836553,,,
,299,2291377470,,,,,,,-111.9774485,33.3836372,,,
,300,41498685,,,,,,,-111.9775249,33.3832995,,,
,301,5757821173,,,,,,,-111.9776281,33.3831088,,,
,302,41498688,,,,,,,-111.977771,33.382525,,,
,303,41498691,,,,,,,-111.9777702,33.3818182,,,
,304,41498694,,,,,,,-111.9777648,33.3810924,,,
,305,41498698,,,,,,,-111.9777035,33.3804175,,,
,306,41498703,,,,,,,-111.97607,33.4000561,,,
,307,2291378565,,,,,,,-111.9761344,33.399048,,,
,308,41498704,,,,,,,-111.976265,33.3987582,,,
,309,2291378358,,,,,,,-111.9765317,33.3983829,,,
,310,2291378332,,,,,,,-111.976644,33.398224,,,
,311,2291378261,,,,,,,-111.976867,33.3977474,,,
,312,41498707,,,,,,,-111.9768965,33.3972267,,,
,313,6895125169,,,,,,,-111.9768851,33.3966575,,,
,314,6373595297,,,,,,,-111.9768828,33.3965274,,,
,315,41498710,,,,,,,-111.9768816,33.3964633,,,
,316,4049340931,,,,,,,-111.9768818,33.3963645,,,
,317,41498723,turning_circle,,,,,,-111.9771986,33.386011,,,
,318,41498726,,,,,,,-111.9772159,33.3854778,,,
,319,10296344915,,,,,,,-111.9756839,33.36732,,,
,320,41499030,,,,,,,-111.97566,33.3673619,,,
,321,41499135,turning_circle,,,,,,-111.9765893,33.3550302,,,
,322,41499140,,,,,,,-111.9765596,33.3543637,,,
,323,41499142,,,,,,,-111.976547,33.3528378,,,
,324,41499146,,,,,,,-111.9765425,33.3521528,,,
,325,41499148,,,,,,,-111.9765357,33.3511144,,,
,326,41499150,turning_circle,,,,,,-111.9767095,33.3501726,,,
,327,41499162,turning_circle,,,,,,-111.977291,33.3494857,,,
,328,41499166,,,,,,,-111.9772592,33.349049,,,
,329,339038405,turning_circle,,,,,,-111.9291587,33.399357,,,
,330,41499649,,,,,,,-111.9292703,33.399185,,,
,331,3841331741,,,,,,,-111.9294894,33.3988229,,,
,332,41499650,,,,,,,-111.9297081,33.3984613,,,
,333,260821457,,,,,,,-111.9780304,33.3572315,,,
,334,41500278,,,,,,,-111.9778661,33.3571139,,,
,335,41500283,,,,,,,-111.9771452,33.3569512,,,
,336,41500284,,,,,,,-111.9767799,33.3570246,,,
,337,41500287,,,,,,,-111.9763343,33.3571056,,,
,338,41500314,,,,,,,-111.979514,33.3584904,,,
,339,41500320,,,,,,,-111.9781524,33.3596687,,,
,340,41500382,traffic_signals,,signal,,,,-111.904759,33.4291809,,,
,341,7127399731,,,,,,,-111.9047535,33.4287253,,,
,342,10706347029,,,,,,,-111.90475,33.4284213,,,
,343,6892977536,,,,,,,-111.9047485,33.4282122,,,
,344,6892977544,,,,,,,-111.9047456,33.4279157,,,
,345,41500384,,,,,,,-111.9047458,33.4274141,,,
,346,6892977558,,,,,,,-111.9047431,33.4268589,,,
,347,7037509824,,,,,,,-111.9047432,33.4268378,,,
,348,6869727027,,,,,,,-111.9047448,33.4265153,,,
,349,6869727033,,,,,,,-111.9047467,33.4261121,,,
,350,6701047421,,,,,,,-111.9047488,33.4256803,,,
,351,41500385,,,,,,,-111.9047491,33.4256236,,,
,352,5749366542,,,,,,,-111.9047504,33.4255918,,,
,353,5767289032,,,,,,,-111.9047678,33.4251702,,,
,354,41500387,,,,,,,-111.9047769,33.4249762,,,
,355,7053768938,,,,,,,-111.9047732,33.4246873,,,
,356,8415277129,,,,,,,-111.9047699,33.4244658,,,
,357,7244151560,,,,,,,-111.9047692,33.4244012,,,
,358,7244151552,,,,,,,-111.9047642,33.4240503,,,
,359,7806566667,,,,,,,-111.9047624,33.4239397,,,
,360,7053768917,,,,,,,-111.9047623,33.4239149,,,
,361,5740423670,,,,,,,-111.9047587,33.4236601,,,
,362,7806566671,,,,,,,-111.904758,33.4235679,,,
,363,6701047439,,,,,,,-111.9047583,33.4231854,,,
,364,5740423675,,,,,,,-111.9047778,33.4230047,,,
,365,7979508009,,,,,,,-111.9047779,33.4229548,,,
,366,5740423676,,,,,,,-111.9047785,33.4227191,,,
,367,7644945319,,,,,,,-111.9047823,33.4225953,,,
,368,4416080337,,,,,,,-111.9047887,33.4223885,,,
,369,3530910860,,,,,,,-111.9047821,33.4220342,,,
,370,2306298418,traffic_signals,,signal,,,,-111.97083,33.3642793,,,
,371,4347881909,,,,,,,-111.9705704,33.364131,,,
,372,41501538,,,,,,,-111.937678,33.3637065,,,
,373,1789501282,,,,,,,-111.9375816,33.3636592,,,
,374,41501803,,,,,,,-111.897297,33.409946,,,
,375,41501805,,,,,,,-111.8966308,33.4106718,,,
,376,41501902,,,,,,,-111.9338794,33.3969636,,,
,377,41501904,turning_circle,,,,,,-111.9338794,33.3971858,,,
,378,41502100,,,,,,,-111.9514266,33.3591236,,,
,379,41502180,,,,,,,-111.9527762,33.3591109,,,
,380,41502179,,,,,,,-111.9538385,33.3591164,,,
,381,41502176,,,,,,,-111.9545259,33.3591902,,,
,382,41502170,,,,,,,-111.9551431,33.359482,,,
,383,41502164,turning_circle,,,,,,-111.955701,33.3597616,,,
,384,41502124,,,,,,,-111.9478218,33.3588296,,,
,385,41502140,,,,,,,-111.9461481,33.3586576,,,
,386,41502191,,,,,,,-111.9402963,33.3594446,,,
,387,320048167,,,,,,,-111.9406946,33.3593918,,,
,388,9634868978,,,,,,,-111.9407187,33.3593883,,,
,389,4321247869,,,,,,,-111.941215,33.3593168,,,
,390,320048168,,,,,,,-111.9414255,33.3592686,,,
,391,9117844727,,,,,,,-111.9418053,33.3591747,,,
,392,7048284803,,,,,,,-111.9421646,33.3590885,,,
,393,41502194,turning_circle,,,,,,-111.9422919,33.3591121,,,
,394,41502715,turning_circle,,,,,,-111.9153258,33.336433,,,
,395,41502716,turning_circle,,,,,,-111.9175917,33.3364617,,,
,396,41502720,turning_circle,,,,,,-111.908992,33.3366389,,,
,397,41502726,,,,,,,-111.9080089,33.3366413,,,
,398,41495472,,,,,,,-111.9062084,33.336631,,,
,399,41502743,,,,,,,-111.93555,33.3360635,,,
,400,41502745,turning_circle,,,,,,-111.9344848,33.3360653,,,
,401,41502750,,,,,,,-111.9032997,33.3364301,,,
,402,41502753,turning_circle,,,,,,-111.9029125,33.3361649,,,
,403,41503102,,,,,,,-111.9631399,33.3697584,,,
,404,41503104,,,,,,,-111.961468,33.3697654,,,
,405,7985369581,,,,,,,-111.9612326,33.3697654,,,
,406,41503107,,,,,,,-111.9609702,33.3697654,,,
,407,41503113,,,,,,,-111.9598114,33.3697582,,,
,408,41503115,,,,,,,-111.9585326,33.3697654,,,
,409,41503324,,,,,,,-111.9732205,33.3300963,,,
,410,41503327,,,,,,,-111.9757962,33.3300991,,,
,411,41503357,,,,,,,-111.9404259,33.3414061,,,
,412,41503372,,,,,,,-111.9381764,33.3414128,,,
,413,41503375,turning_circle,,,,,,-111.9375917,33.3414089,,,
,414,41503381,turning_circle,,,,,,-111.9450949,33.3415297,,,
,415,41503383,,,,,,,-111.9439638,33.341537,,,
,416,41503385,,,,,,,-111.9435274,33.3415367,,,
,417,41503388,turning_circle,,,,,,-111.9410064,33.3414287,,,
,418,41506543,,,,,,,-111.9200409,33.3929473,,,
,419,41506544,turning_circle,,,,,,-111.9200401,33.3920789,,,
,420,41507044,turning_circle,,,,,,-111.9097919,33.3716574,,,
,421,3844338441,,,,,,,-111.9096151,33.371658,,,
,422,41507045,turning_circle,,,,,,-111.9057807,33.3716764,,,
,423,41507053,,,,,,,-111.8996647,33.3717153,,,
,424,41507054,,,,,,,-111.8969165,33.371679,,,
,425,41507057,,,,,,,-111.8940807,33.371673,,,
,426,41507062,turning_circle,,,,,,-111.9310579,33.3714001,,,
,427,41507064,turning_circle,,,,,,-111.9293105,33.3714154,,,
,428,41507069,turning_circle,,,,,,-111.9048395,33.3716861,,,
,429,41507071,,,,,,,-111.9031915,33.3716718,,,
,430,41508980,,,,,,,-111.9514312,33.4138249,,,
,431,4176965556,,,,,,,-111.9514303,33.4143209,,,
,432,41508985,,,,,,,-111.9504439,33.412142,,,
,433,401887618,,,,,,,-111.9507547,33.4118831,,,
,434,401886478,,,,,,,-111.9508893,33.4110309,,,
,435,401886408,,,,,,,-111.9508863,33.4106177,,,
,436,401886475,,,,,,,-111.9508844,33.4101966,,,
,437,41508989,,,,,,,-111.9508833,33.4098348,,,
,438,41508992,turning_circle,,,,,,-111.9527914,33.3613746,,,
,439,41508999,,,,,,,-111.9527999,33.3607222,,,
,440,41509001,,,,,,,-111.9527914,33.3598763,,,
,441,41509007,turning_circle,,,,,,-111.9493933,33.4131322,,,
,442,2341521976,,,,,,,-111.9495659,33.4129837,,,
,443,41509009,,,,,,,-111.9498821,33.4127195,,,
,444,41510575,,,,,,,-111.955165,33.3662473,,,
,445,41510578,,,,,,,-111.9545682,33.3662216,,,
,446,41510999,,,,,,,-111.9741014,33.3438419,,,
,447,41511003,,,,,,,-111.9746164,33.3438682,,,
,448,332798980,turning_circle,,,,,,-111.9758867,33.3441639,,,
,449,41511586,,,,,,,-111.941339,33.3483852,,,
,450,41511588,,,,,,,-111.9399102,33.3485542,,,
,451,41514026,,,,,,,-111.9230436,33.3605172,,,
,452,41514028,turning_circle,,,,,,-111.9230435,33.360783,,,
,453,41516685,,,,,,,-111.9734792,33.3923261,,,
,454,41516686,,,,,,,-111.9754671,33.3923214,,,
,455,41517309,,,,,,,-111.9262877,33.4312176,,,
,456,316128961,,,,,,,-111.9262698,33.4335976,,,
,457,41519655,,,,,,,-111.9164752,33.4034487,,,
,458,41519658,turning_circle,,,,,,-111.9165352,33.4038858,,,
,459,41520472,,,,,,,-111.9097286,33.4010251,,,
,460,339012599,,,,,,,-111.9108188,33.4007819,,,
,461,41520478,,,,,,,-111.9129226,33.4001476,,,
,462,41520480,turning_circle,,,,,,-111.9117039,33.4004152,,,
,463,41520484,,,,,,,-111.9475516,33.3717362,,,
,464,41520487,,,,,,,-111.9477162,33.370461,,,
,465,2376762191,,,,,,,-111.9477318,33.3700692,,,
,466,41520491,,,,,,,-111.9477321,33.3696695,,,
